season,player_name,pos,fanPts,complete_pass_seasonTotal,pass_attempt_seasonTotal,pass_touchdown_seasonTotal,qb_dropback_seasonTotal,qb_hit_seasonTotal,qb_scramble_seasonTotal,sack_seasonTotal,tackled_for_loss_seasonTotal,air_yards_seasonTotal,yards_gained_seasonTotal,fumble_seasonTotal,interception_seasonTotal,touchdown_seasonTotal,yards_after_catch_seasonTotal,rush_attempt_seasonTotal,rush_touchdown_seasonTotal,pass_yards_seasonTotal,rush_yards_seasonTotal,rec_yards_seasonTotal,fanPts-1,complete_pass-1_seasonTotal,pass_attempt-1_seasonTotal,pass_touchdown-1_seasonTotal,qb_dropback-1_seasonTotal,qb_hit-1_seasonTotal,qb_scramble-1_seasonTotal,sack-1_seasonTotal,tackled_for_loss-1_seasonTotal,air_yards-1_seasonTotal,yards_gained-1_seasonTotal,fumble-1_seasonTotal,interception-1_seasonTotal,touchdown-1_seasonTotal,yards_after_catch-1_seasonTotal,rush_attempt-1_seasonTotal,rush_touchdown-1_seasonTotal,pass_yards-1_seasonTotal,rush_yards-1_seasonTotal,rec_yards-1_seasonTotal,fanPts-2,complete_pass-2_seasonTotal,pass_attempt-2_seasonTotal,pass_touchdown-2_seasonTotal,qb_dropback-2_seasonTotal,qb_hit-2_seasonTotal,qb_scramble-2_seasonTotal,sack-2_seasonTotal,tackled_for_loss-2_seasonTotal,air_yards-2_seasonTotal,yards_gained-2_seasonTotal,fumble-2_seasonTotal,interception-2_seasonTotal,touchdown-2_seasonTotal,yards_after_catch-2_seasonTotal,rush_attempt-2_seasonTotal,rush_touchdown-2_seasonTotal,pass_yards-2_seasonTotal,rush_yards-2_seasonTotal,rec_yards-2_seasonTotal,fanPts-3,complete_pass-3_seasonTotal,pass_attempt-3_seasonTotal,pass_touchdown-3_seasonTotal,qb_dropback-3_seasonTotal,qb_hit-3_seasonTotal,qb_scramble-3_seasonTotal,sack-3_seasonTotal,tackled_for_loss-3_seasonTotal,air_yards-3_seasonTotal,yards_gained-3_seasonTotal,fumble-3_seasonTotal,interception-3_seasonTotal,touchdown-3_seasonTotal,yards_after_catch-3_seasonTotal,rush_attempt-3_seasonTotal,rush_touchdown-3_seasonTotal,pass_yards-3_seasonTotal,rush_yards-3_seasonTotal,rec_yards-3_seasonTotal,complete_pass_avgPerGame,pass_attempt_avgPerGame,pass_touchdown_avgPerGame,qb_dropback_avgPerGame,qb_hit_avgPerGame,qb_scramble_avgPerGame,sack_avgPerGame,tackled_for_loss_avgPerGame,air_yards_avgPerGame,yards_gained_avgPerGame,fumble_avgPerGame,interception_avgPerGame,touchdown_avgPerGame,yards_after_catch_avgPerGame,rush_attempt_avgPerGame,rush_touchdown_avgPerGame,pass_yards_avgPerGame,rush_yards_avgPerGame,rec_yards_avgPerGame,complete_pass-1_avgPerGame,pass_attempt-1_avgPerGame,pass_touchdown-1_avgPerGame,qb_dropback-1_avgPerGame,qb_hit-1_avgPerGame,qb_scramble-1_avgPerGame,sack-1_avgPerGame,tackled_for_loss-1_avgPerGame,air_yards-1_avgPerGame,yards_gained-1_avgPerGame,fumble-1_avgPerGame,interception-1_avgPerGame,touchdown-1_avgPerGame,yards_after_catch-1_avgPerGame,rush_attempt-1_avgPerGame,rush_touchdown-1_avgPerGame,pass_yards-1_avgPerGame,rush_yards-1_avgPerGame,rec_yards-1_avgPerGame,complete_pass-2_avgPerGame,pass_attempt-2_avgPerGame,pass_touchdown-2_avgPerGame,qb_dropback-2_avgPerGame,qb_hit-2_avgPerGame,qb_scramble-2_avgPerGame,sack-2_avgPerGame,tackled_for_loss-2_avgPerGame,air_yards-2_avgPerGame,yards_gained-2_avgPerGame,fumble-2_avgPerGame,interception-2_avgPerGame,touchdown-2_avgPerGame,yards_after_catch-2_avgPerGame,rush_attempt-2_avgPerGame,rush_touchdown-2_avgPerGame,pass_yards-2_avgPerGame,rush_yards-2_avgPerGame,rec_yards-2_avgPerGame,complete_pass-3_avgPerGame,pass_attempt-3_avgPerGame,pass_touchdown-3_avgPerGame,qb_dropback-3_avgPerGame,qb_hit-3_avgPerGame,qb_scramble-3_avgPerGame,sack-3_avgPerGame,tackled_for_loss-3_avgPerGame,air_yards-3_avgPerGame,yards_gained-3_avgPerGame,fumble-3_avgPerGame,interception-3_avgPerGame,touchdown-3_avgPerGame,yards_after_catch-3_avgPerGame,rush_attempt-3_avgPerGame,rush_touchdown-3_avgPerGame,pass_yards-3_avgPerGame,rush_yards-3_avgPerGame,rec_yards-3_avgPerGame
1999,A.Rison,WR,21.8,21.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,2.933333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,14.533333333333333,0.0,14.533333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,A.Toomer,WR,154.7,79.0,135.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.0,0.0,0.0,6.0,0.0,1.0,0.0,1183.0,4.0,1183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9375,8.4375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,74.1875,0.0,0.0,0.375,0.0,0.0625,0.0,73.9375,0.25,73.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,A.Van Dyke,WR,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,A.Whitted,WR,10.7,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,1.0,0.0,1.0,0.0,38.0,9.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,6.714285714285714,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,5.428571428571429,1.2857142857142858,5.428571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,B.Alford,WR,6.7,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,B.Bech,WR,12.7,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,1.0,8.0,0.0,0.0,67.0,0.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,1.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,11.166666666666666,0.0,0.0,0.16666666666666666,1.3333333333333333,0.0,0.0,11.166666666666666,0.0,11.166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,B.Collins,WR,24.5,10.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,2.0,0.0,0.0,0.0,125.0,0.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.2,0.0,0.0,0.0,12.5,0.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,B.Davis,WR,12.1,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,2.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,17.285714285714285,0.0,17.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,B.Emanuel,WR,36.7,25.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,1.0,0.0,0.0,0.0,307.0,0.0,307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9230769230769231,4.384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,23.615384615384617,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,23.615384615384617,0.0,23.615384615384617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,B.Engram,WR,115.8,88.0,148.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,958.0,2.0,0.0,4.0,84.0,2.0,0.0,947.0,11.0,947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,9.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,59.875,0.125,0.0,0.25,5.25,0.125,0.0,59.1875,0.6875,59.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,B.Finneran,WR,2.1,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,B.Johnson,WR,532.8,351.0,614.0,25.0,612.0,23.0,1.0,33.0,1.0,0.0,4148.0,22.0,16.0,28.0,0.0,27.0,2.0,4117.0,31.0,4117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,34.111111111111114,1.3888888888888888,34.0,1.2777777777777777,0.05555555555555555,1.8333333333333333,0.05555555555555555,0.0,230.44444444444446,1.2222222222222223,0.8888888888888888,1.5555555555555556,0.0,1.5,0.1111111111111111,228.72222222222223,1.7222222222222223,228.72222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,B.Miller,WR,5.9,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,9.833333333333334,0.0,9.833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,B.Mitchell,WR,74.7,39.0,50.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,747.0,3.0,0.0,1.0,0.0,77.0,1.0,354.0,393.0,354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.625,2.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.125,0.0,31.125,0.125,0.0,0.041666666666666664,0.0,3.2083333333333335,0.041666666666666664,14.75,16.375,14.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,B.Schroeder,WR,127.1,74.0,121.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.0,4.0,0.0,6.0,0.0,0.0,0.0,1051.0,0.0,1051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.625,7.5625,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,65.6875,0.25,0.0,0.375,0.0,0.0,0.0,65.6875,0.0,65.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,B.Shaw,WR,56.7,28.0,44.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,0.0,0.0,3.0,0.0,0.0,0.0,387.0,0.0,387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.111111111111111,4.888888888888889,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,43.0,0.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,C.Bradford,WR,91.9,37.0,91.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,1.0,0.0,5.0,0.0,0.0,0.0,639.0,0.0,639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3125,5.6875,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,39.9375,0.0625,0.0,0.3125,0.0,0.0,0.0,39.9375,0.0,39.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,C.Brazzell,WR,12.6,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,C.Calloway,WR,37.4,22.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,1.0,11.0,0.0,0.0,314.0,0.0,314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.909090909090909,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,28.545454545454547,0.0,0.0,0.09090909090909091,1.0,0.0,0.0,28.545454545454547,0.0,28.545454545454547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,C.Conway,WR,62.400000000000006,44.0,78.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,424.0,2.0,0.0,4.0,3.0,1.0,0.0,426.0,-2.0,426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.888888888888889,8.666666666666666,0.4444444444444444,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,47.111111111111114,0.2222222222222222,0.0,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,47.333333333333336,-0.2222222222222222,47.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,C.Dillon,WR,179.0,31.0,48.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,1490.0,3.0,0.0,6.0,0.0,264.0,5.0,290.0,1200.0,290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.066666666666667,3.2,0.06666666666666667,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,99.33333333333333,0.2,0.0,0.4,0.0,17.6,0.3333333333333333,19.333333333333332,80.0,19.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
